account_id,variant,mql_conversion_rate,engagement_score_delta,cost_per_mql,unsubscribe_rate,industry,company_size,region,engagement_tier
CH00000309-865700,email_only,0,4.42,133.56,0,Retail,SMB,LATAM,Low
CH00000310-32280c,email_only,0,3.64,128.06,0,Retail,Enterprise,LATAM,Low
CH00000311-72d07e,email_only,0,-3.3,107.96,0,Healthcare,Enterprise,EMEA,Medium
CH00000312-228a26,email_only,0,-0.29,123.6,1,Retail,Mid-Market,North America,Medium
CH00000313-91d7e4,email_only,0,-7.08,146.72,0,Technology,SMB,APAC,Medium
CH00000314-1b8dd8,email_only,0,-1.42,114.91,0,Technology,Enterprise,EMEA,Low
CH00000315-a236ca,email_only,0,3.22,142.51,0,Technology,SMB,North America,Low
CH00000316-a02ef8,email_only,0,4.23,111.09,0,Finance,SMB,North America,High
CH00000317-77cf10,email_only,0,2.22,177.41,0,Retail,Mid-Market,APAC,Low
CH00000318-1ebdf0,email_only,0,-2.89,95.59,0,Healthcare,Enterprise,EMEA,Low
CH00000319-6351f2,email_only,0,-1.0,134.29,0,Finance,SMB,North America,High
CH00000320-9c8d30,email_only,1,14.61,121.64,0,Technology,SMB,North America,Medium
CH00000321-87b718,email_only,0,9.37,159.17,0,Healthcare,SMB,North America,High
CH00000322-da723e,email_only,0,6.73,146.07,0,Retail,SMB,EMEA,Low
CH00000323-24cd83,email_only,0,0.31,133.74,0,Healthcare,SMB,North America,Medium
CH00000324-8c2ba4,email_only,0,-3.26,166.83,0,Healthcare,SMB,North America,Medium
CH00000325-cd8135,email_only,0,9.67,105.76,0,Healthcare,Mid-Market,North America,High
CH00000326-c54ce9,email_only,0,-2.85,88.14,0,Technology,Enterprise,North America,Medium
CH00000327-da8ac5,email_only,0,1.4,128.52,0,Manufacturing,SMB,North America,Medium
CH00000328-e6d4a6,email_only,0,6.74,122.69,0,Manufacturing,Enterprise,LATAM,High
CH00000329-ad45d1,email_only,0,2.75,138.82,0,Retail,SMB,APAC,Medium
CH00000330-19870a,email_only,0,-1.89,123.08,0,Finance,Mid-Market,APAC,High
CH00000331-fc781a,email_only,0,1.08,114.0,0,Technology,Mid-Market,North America,High
CH00000332-8cb456,email_only,0,-1.4,126.88,0,Technology,SMB,North America,Low
CH00000333-9adec1,email_only,0,5.22,132.13,0,Finance,Enterprise,North America,Low
CH00000334-568017,email_only,0,3.77,121.07,0,Retail,SMB,North America,Medium
CH00000335-2e63e7,email_only,0,5.31,162.45,0,Retail,SMB,LATAM,Low
CH00000336-193822,email_only,0,-3.92,150.84,0,Retail,Enterprise,EMEA,Medium
CH00000337-17aef9,email_only,0,6.34,114.37,0,Finance,Enterprise,EMEA,Low
CH00000338-b4ddc5,email_only,0,5.92,114.32,0,Healthcare,Mid-Market,North America,Medium
CH00000339-a95aee,email_only,0,3.51,134.32,0,Healthcare,Enterprise,North America,Low
CH00000340-859e3c,email_only,0,5.17,143.32,0,Technology,SMB,APAC,High
CH00000341-2df030,email_only,0,-4.62,82.55,0,Healthcare,Enterprise,LATAM,High
CH00000342-ce7afd,email_only,0,-5.97,127.39,0,Finance,Mid-Market,North America,Medium
CH00000343-6b3bb1,email_only,0,3.51,117.08,0,Healthcare,SMB,North America,Medium
CH00000344-1ae7d5,email_only,0,5.26,120.14,0,Healthcare,Mid-Market,North America,Low
CH00000345-c4bfd7,email_only,0,1.16,159.9,0,Technology,Enterprise,North America,High
CH00000346-59767f,email_only,0,1.83,88.44,0,Finance,SMB,North America,Low
CH00000347-1bd620,email_only,0,-5.29,153.67,0,Technology,SMB,North America,Medium
CH00000348-923240,email_only,0,1.5,132.2,0,Retail,Mid-Market,LATAM,Medium
CH00000349-16de73,email_only,0,0.13,122.94,0,Healthcare,Enterprise,North America,Medium
CH00000350-20f31d,email_only,0,-3.36,110.33,0,Manufacturing,Mid-Market,North America,Low
CH00000351-865304,email_only,0,-4.18,112.68,0,Retail,SMB,EMEA,Medium
CH00000352-35d0b5,email_only,0,2.88,97.01,0,Manufacturing,Mid-Market,North America,Medium
CH00000353-315ac1,email_only,0,2.57,176.99,0,Healthcare,SMB,North America,High
CH00000354-5373ba,email_only,0,-3.09,123.34,0,Manufacturing,Mid-Market,APAC,Medium
CH00000355-62244e,email_only,0,4.5,145.85,0,Retail,SMB,North America,Medium
CH00000356-7670c0,email_only,0,12.82,87.76,0,Retail,SMB,EMEA,High
CH00000357-e35e65,email_only,0,4.43,129.65,0,Finance,SMB,North America,Medium
CH00000358-cbe989,email_only,0,-5.78,97.96,0,Healthcare,SMB,LATAM,Low
CH00000359-7d06bd,email_only,0,2.19,87.86,0,Technology,Mid-Market,North America,Low
CH00000360-7f1f39,email_only,0,-13.67,134.84,0,Technology,Enterprise,North America,Medium
CH00000361-80301e,email_only,0,1.64,127.8,0,Manufacturing,SMB,North America,Medium
CH00000362-6d9fd3,email_only,0,0.93,155.72,0,Technology,Mid-Market,North America,High
CH00000363-6c28d3,email_only,0,7.77,87.76,0,Technology,SMB,North America,Medium
CH00000364-775abd,email_only,0,2.07,133.25,0,Technology,SMB,North America,Low
CH00000365-3645b1,email_only,0,-0.11,162.46,0,Technology,SMB,North America,Medium
CH00000366-759371,email_only,1,3.1,145.85,0,Technology,SMB,EMEA,Low
CH00000367-9bf744,email_only,0,7.8,163.77,0,Finance,Mid-Market,APAC,Low
CH00000368-d9240a,email_only,0,-1.27,87.58,0,Retail,Mid-Market,EMEA,Medium
CH00000369-d30642,email_only,0,-0.6,116.74,0,Finance,SMB,APAC,Medium
CH00000370-8c509d,email_only,0,3.33,90.37,0,Retail,SMB,North America,High
CH00000371-aa95c7,email_only,0,0.8,137.19,0,Healthcare,Enterprise,EMEA,Medium
CH00000372-e3a1c6,email_only,0,2.87,97.01,0,Technology,SMB,North America,Low
CH00000373-b0bc11,email_only,0,-4.93,99.68,0,Finance,Enterprise,APAC,Medium
CH00000374-865170,email_only,0,3.96,109.29,0,Finance,SMB,EMEA,Medium
CH00000375-f07ee3,email_only,0,0.5,73.19,0,Technology,Mid-Market,EMEA,Medium
CH00000376-26c4a2,email_only,0,-3.33,84.94,0,Finance,SMB,North America,High
CH00000377-23c2b6,email_only,0,4.11,149.87,0,Manufacturing,Mid-Market,North America,Medium
CH00000378-76a8b4,email_only,0,-6.07,150.29,0,Technology,Mid-Market,North America,High
CH00000379-828993,email_only,0,3.35,101.59,0,Technology,Enterprise,North America,Medium
CH00000380-43f77c,email_only,0,-2.08,82.57,0,Technology,Mid-Market,North America,Medium
CH00000381-bbcca0,email_only,0,-2.8,151.19,0,Retail,Mid-Market,EMEA,High
CH00000382-c84d30,email_only,0,-2.18,165.85,0,Manufacturing,Mid-Market,APAC,Medium
CH00000383-1e9419,email_only,0,3.86,95.88,0,Finance,Mid-Market,EMEA,Low
CH00000384-f4706a,email_only,0,-4.66,110.89,0,Technology,SMB,North America,Low
CH00000385-9edf32,email_only,0,-5.59,100.96,0,Healthcare,Mid-Market,North America,Low
CH00000386-2020c4,email_only,0,0.04,159.13,0,Retail,SMB,APAC,Medium
CH00000387-116ff5,email_only,0,3.52,116.62,0,Retail,SMB,APAC,High
CH00000388-337ea5,email_only,0,-5.69,156.39,0,Healthcare,Mid-Market,North America,High
CH00000389-715d10,email_only,0,0.89,71.16,0,Finance,Mid-Market,North America,Low
CH00000390-de3746,email_only,0,7.53,137.49,0,Finance,SMB,North America,Medium
CH00000391-8d2584,email_only,0,6.55,86.78,0,Healthcare,SMB,EMEA,Medium
CH00000392-628180,email_only,0,5.69,96.05,0,Finance,SMB,North America,Low
CH00000393-ec42ed,email_only,0,6.46,105.41,0,Finance,Mid-Market,EMEA,High
CH00000394-65517a,email_only,1,7.52,148.9,0,Retail,Mid-Market,EMEA,Medium
CH00000395-b10232,email_only,0,9.7,179.83,0,Retail,SMB,North America,Low
CH00000396-a66e5e,email_only,0,4.9,152.86,0,Finance,Enterprise,APAC,Low
CH00000397-a6d361,email_only,0,0.9,92.16,0,Technology,SMB,North America,Medium
CH00000398-3f546c,email_only,0,-4.42,121.21,0,Technology,SMB,North America,Medium
CH00000399-50c3a9,email_only,0,6.3,189.0,0,Manufacturing,SMB,LATAM,Low
CH00000400-164240,email_only,0,0.87,117.06,0,Technology,SMB,APAC,High
CH00000401-ac9384,email_only,0,-5.29,191.46,0,Finance,Mid-Market,EMEA,Low
CH00000402-74d7cc,email_only,0,-8.05,165.77,0,Technology,SMB,North America,Medium
CH00000403-b97efb,email_only,0,-4.82,57.45,0,Technology,SMB,North America,Medium
CH00000404-c740de,email_only,0,-5.54,111.35,0,Technology,SMB,APAC,Low
CH00000405-e35eff,email_only,0,4.33,111.5,0,Technology,Mid-Market,North America,High
CH00000406-5c3a61,email_only,0,3.11,77.35,0,Finance,Mid-Market,APAC,Low
CH00000407-129e83,email_only,0,-1.0,98.3,0,Technology,SMB,North America,Low
CH00000408-ad863b,email_only,0,-1.38,177.45,0,Healthcare,Mid-Market,LATAM,Medium
CH00000409-a455be,email_only,0,1.18,201.69,0,Technology,Mid-Market,North America,High
CH00000410-3c7733,email_only,0,-4.23,127.18,0,Finance,Mid-Market,LATAM,Medium
CH00000411-7c2804,email_only,0,-2.01,99.71,0,Finance,SMB,North America,Low
CH00000412-6570c6,email_only,0,6.4,101.34,0,Manufacturing,SMB,North America,Medium
CH00000413-13ba6e,email_only,0,3.08,140.19,1,Manufacturing,SMB,North America,Low
CH00000414-140054,email_only,0,4.48,124.26,0,Retail,Mid-Market,LATAM,Medium
CH00000415-8ea400,email_only,0,5.99,178.72,0,Technology,SMB,North America,High
CH00000416-171120,email_only,0,-2.91,146.89,0,Technology,Mid-Market,North America,High
CH00000417-d4205e,email_only,0,-12.91,158.0,0,Technology,SMB,North America,Medium
CH00000418-996019,email_only,0,-2.08,98.07,0,Technology,SMB,North America,Medium
CH00000419-19fc21,email_only,0,-5.29,181.28,0,Technology,Enterprise,North America,Low
CH00000420-17fb74,email_only,0,10.81,93.5,0,Technology,SMB,North America,Medium
CH00000421-f48476,email_only,0,-4.45,82.71,0,Technology,Enterprise,North America,Low
CH00000422-56f5d7,email_only,1,0.56,106.3,0,Technology,SMB,North America,High
CH00000423-494f6b,email_only,0,-4.81,85.7,0,Finance,SMB,EMEA,Low
CH00000424-dc4271,email_only,0,-3.66,100.11,0,Healthcare,SMB,EMEA,Low
CH00000425-6a34e4,email_only,0,0.28,141.97,0,Finance,Mid-Market,APAC,Medium
CH00000426-fccb02,email_only,0,-2.17,139.41,0,Healthcare,Enterprise,LATAM,Medium
CH00000427-374499,email_only,0,-1.95,119.77,0,Healthcare,SMB,APAC,Medium
CH00000428-6a7a19,email_only,0,4.32,117.74,0,Manufacturing,SMB,EMEA,Low
CH00000429-750b16,email_only,0,-2.37,114.39,0,Retail,Mid-Market,EMEA,High
CH00000430-f8eacf,email_only,0,-7.26,72.57,0,Healthcare,Enterprise,North America,Low
CH00000431-b08fa3,email_only,0,1.23,96.81,0,Finance,SMB,North America,Medium
CH00000432-e35a4a,email_only,0,-5.18,126.83,0,Manufacturing,Enterprise,APAC,Low
CH00000433-37143b,email_only,0,-12.0,93.15,0,Technology,Mid-Market,North America,High
CH00000434-9817ac,email_only,0,-3.23,135.63,0,Healthcare,Enterprise,North America,Medium
CH00000435-225ce3,email_only,0,0.42,108.87,0,Technology,Mid-Market,LATAM,Low
CH00000436-f9df01,email_only,0,-6.17,124.85,0,Finance,Enterprise,EMEA,Medium
CH00000437-3afa50,email_only,0,-3.23,155.85,0,Retail,SMB,APAC,Low
CH00000438-76f541,email_only,0,-10.86,84.12,0,Technology,Mid-Market,EMEA,Medium
CH00000439-434ceb,email_only,0,-5.75,105.72,0,Retail,SMB,North America,Medium
CH00000440-49ae6b,email_only,0,6.38,110.5,0,Retail,SMB,North America,Low
CH00000441-f22377,email_only,0,-2.64,104.47,0,Retail,SMB,EMEA,Low
CH00000442-e4c264,email_only,0,-3.36,104.06,0,Finance,SMB,EMEA,High
CH00000443-ef7275,email_only,0,-3.59,157.88,0,Manufacturing,SMB,LATAM,Low
CH00000444-e4f967,email_only,0,8.33,190.53,0,Finance,SMB,EMEA,Medium
CH00000445-a8c1ba,email_only,0,2.75,113.23,0,Technology,Enterprise,North America,Medium
CH00000446-efbf41,email_only,1,-10.11,121.89,0,Finance,SMB,North America,High
CH00000447-59094f,email_only,0,-3.67,79.5,0,Healthcare,SMB,North America,Medium
CH00000448-dfd80c,email_only,0,2.99,126.82,0,Manufacturing,Mid-Market,North America,High
CH00000449-877b47,email_only,0,-5.22,125.48,0,Finance,Enterprise,APAC,Low
CH00000450-174c9f,email_only,0,4.09,98.98,0,Technology,SMB,LATAM,Low
CH00000451-88eb83,email_only,0,-2.33,132.09,0,Healthcare,SMB,EMEA,Medium
CH00000452-1fe1dc,email_only,0,1.09,76.44,0,Technology,Mid-Market,North America,Low
CH00000453-f8bf08,email_only,0,-1.71,108.98,0,Finance,Enterprise,LATAM,Low
CH00000454-545879,email_only,0,3.49,101.32,0,Finance,SMB,LATAM,Medium
CH00000455-a01661,email_only,0,1.39,59.37,0,Finance,SMB,EMEA,Low
CH00000456-98cce6,email_only,0,4.9,206.55,0,Finance,Enterprise,APAC,Medium
CH00000457-61f457,email_only,0,-5.67,144.19,0,Finance,SMB,APAC,High
CH00000458-24fe6d,email_only,0,-11.92,102.57,0,Retail,Mid-Market,APAC,Low
CH00000459-f7f538,email_only,0,-3.18,139.13,0,Technology,Enterprise,LATAM,Medium
CH00000460-93592a,email_only,0,-2.17,99.92,0,Retail,SMB,North America,Low
CH00000461-649f8e,email_only,0,2.19,153.6,0,Manufacturing,Mid-Market,North America,Medium
CH00000462-13671c,email_only,0,7.97,87.89,0,Healthcare,SMB,North America,High
CH00000463-fa3af6,email_only,0,0.95,77.39,0,Finance,Mid-Market,North America,High
CH00000464-76ff7f,email_only,0,2.97,83.55,0,Technology,Enterprise,North America,High
CH00000465-2cf509,email_only,0,7.35,115.98,0,Healthcare,Enterprise,APAC,Low
CH00000466-9129e3,email_only,0,3.54,117.29,0,Finance,Mid-Market,North America,Medium
CH00000467-a4a3a1,email_only,0,0.31,157.28,0,Healthcare,Enterprise,APAC,High
CH00000468-e04bc0,email_only,0,2.91,113.83,0,Finance,Mid-Market,EMEA,Medium
CH00000469-ddad00,email_only,0,3.12,141.13,0,Healthcare,Enterprise,EMEA,Low
CH00000470-94b122,email_only,0,4.38,185.64,0,Retail,Enterprise,North America,Medium
CH00000471-23112b,email_only,0,7.62,157.95,0,Healthcare,SMB,EMEA,High
CH00000472-db49d3,email_only,0,-4.38,109.87,0,Technology,SMB,EMEA,Medium
CH00000473-1afa3f,email_only,0,3.47,78.85,0,Manufacturing,Mid-Market,North America,High
CH00000474-fb93b4,email_only,0,6.15,126.02,0,Finance,Mid-Market,North America,Low
CH00000475-994cfb,email_only,0,4.1,129.03,0,Technology,SMB,North America,Low
CH00000476-ad20b8,email_only,0,-1.67,167.48,0,Technology,Mid-Market,EMEA,Medium
CH00000477-72e6fe,email_only,0,-4.17,78.02,0,Finance,SMB,EMEA,Low
CH00000478-da560c,email_only,0,-3.34,92.87,0,Technology,SMB,LATAM,High
CH00000479-cd72f3,email_only,0,-3.55,168.91,0,Technology,SMB,North America,Medium
CH00000480-eade2d,email_only,0,-5.12,153.12,0,Finance,SMB,North America,Medium
CH00000481-3cf0c1,email_only,0,2.17,143.4,0,Retail,SMB,North America,Medium
CH00000482-6fa80e,email_only,0,-2.45,136.35,0,Finance,SMB,North America,Low
CH00000483-af3bfd,email_only,0,-4.38,91.45,0,Technology,Mid-Market,North America,Medium
CH00000484-aecaf5,email_only,0,5.37,140.14,0,Manufacturing,Enterprise,EMEA,Low
CH00000485-b2b89e,email_only,0,8.24,94.38,0,Technology,SMB,EMEA,Medium
CH00000486-7b0669,email_only,1,-9.03,115.93,0,Retail,SMB,North America,High
CH00000487-b89c7a,email_only,0,6.32,71.99,0,Finance,Mid-Market,LATAM,Medium
CH00000488-fe002f,email_only,0,8.02,144.74,0,Finance,SMB,North America,High
CH00000489-153b66,email_only,0,2.14,152.41,0,Technology,Mid-Market,North America,Medium
CH00000490-230f63,email_only,0,1.82,106.46,0,Technology,Mid-Market,North America,High
CH00000491-ddaefc,email_only,0,8.86,98.85,0,Retail,SMB,LATAM,Low
CH00000492-16eda1,email_only,0,-6.13,101.08,0,Finance,SMB,EMEA,Medium
CH00000493-88d18b,email_only,0,3.24,151.21,0,Technology,Enterprise,EMEA,High
CH00000494-1d8e49,email_only,0,-2.69,80.8,0,Manufacturing,Enterprise,North America,Medium
CH00000495-d3df98,email_only,0,2.11,97.75,0,Technology,SMB,North America,Low
CH00000496-733c8a,email_only,0,-3.39,83.79,0,Healthcare,SMB,North America,High
CH00000497-93d875,email_only,0,-4.03,98.59,0,Retail,Enterprise,North America,High
CH00000498-8f7c5d,email_only,0,-1.4,127.72,0,Finance,Mid-Market,North America,Low
CH00000499-c18a05,email_only,0,-1.57,102.74,0,Retail,SMB,North America,Low
CH00000500-641acc,email_only,0,-1.95,154.36,0,Manufacturing,Mid-Market,EMEA,Medium
CH00000501-26463c,email_only,0,-1.61,140.45,0,Technology,SMB,EMEA,Low
CH00000502-f7cd31,email_only,1,-0.88,130.21,0,Retail,Mid-Market,APAC,Medium
CH00000503-c57536,email_only,0,-2.92,112.92,0,Technology,SMB,North America,High
CH00000504-102655,email_only,0,-12.14,155.79,0,Finance,Enterprise,EMEA,Medium
CH00000505-bbbd45,email_only,0,1.23,95.33,0,Technology,Enterprise,EMEA,Low
CH00000506-94f811,email_only,0,11.29,110.25,0,Retail,Enterprise,North America,Low
CH00000507-454183,email_only,0,-1.44,120.8,0,Technology,SMB,North America,Medium
CH00000508-a1c1fc,email_only,0,-0.63,189.05,0,Healthcare,Enterprise,APAC,High
CH00000509-8c32d3,email_only,0,-4.16,119.0,0,Retail,Enterprise,North America,Low
CH00000510-d7cda0,email_only,0,-4.2,144.14,0,Finance,Enterprise,LATAM,Medium
CH00000511-146f37,email_only,0,-4.33,97.17,0,Manufacturing,Mid-Market,LATAM,Medium
CH00000512-2110be,email_only,0,0.22,111.11,0,Finance,Mid-Market,LATAM,High
CH00000513-9c8834,email_only,0,-8.02,91.07,0,Finance,Enterprise,APAC,Low
CH00000514-2ba0db,email_only,0,7.19,157.51,0,Finance,SMB,North America,Medium
CH00000515-5d0847,email_only,0,4.45,75.29,0,Finance,Mid-Market,North America,Medium
CH00000516-af0280,email_only,0,1.24,124.91,0,Technology,Mid-Market,North America,Medium
CH00000517-b6e377,email_only,0,0.47,122.05,0,Retail,SMB,North America,Medium
CH00000518-28d1c5,email_only,0,-9.04,158.43,0,Manufacturing,Mid-Market,North America,Medium
CH00000519-5c41aa,email_only,0,2.75,85.83,0,Retail,Mid-Market,EMEA,Low
CH00000520-23e44d,email_only,0,1.9,119.7,0,Technology,Enterprise,EMEA,Medium
CH00000521-b60dcf,email_only,0,1.42,89.95,0,Finance,Mid-Market,LATAM,Medium
CH00000522-731f37,email_only,0,1.41,98.43,0,Retail,SMB,EMEA,Medium
CH00000523-e6255f,email_only,0,5.35,60.18,0,Healthcare,Enterprise,North America,Low
CH00000524-870bc8,email_only,0,0.07,104.93,0,Technology,SMB,North America,Medium
CH00000525-d7040e,email_only,0,1.98,121.63,0,Retail,Mid-Market,APAC,Medium
CH00000526-e8b823,email_only,0,2.42,98.91,0,Finance,Mid-Market,North America,High
CH00000527-958f45,email_only,0,3.86,132.81,0,Finance,SMB,North America,Medium
CH00000528-fccf13,email_only,0,2.79,188.32,0,Healthcare,Enterprise,APAC,Medium
CH00000529-7312c8,email_only,0,3.27,146.03,0,Retail,SMB,North America,Medium
CH00000530-b0e605,email_only,0,-8.13,134.75,0,Healthcare,SMB,APAC,High
CH00000531-29d190,email_only,0,-2.14,146.04,0,Healthcare,Mid-Market,EMEA,Medium
CH00000532-11f84c,email_only,0,-4.12,114.07,0,Technology,Mid-Market,EMEA,Medium
CH00000533-87981a,email_only,0,0.64,125.16,0,Technology,Mid-Market,North America,Medium
CH00000534-3f3114,email_only,0,7.9,132.25,0,Healthcare,Mid-Market,North America,Low
CH00000535-c3a295,email_only,0,8.21,154.54,0,Manufacturing,SMB,APAC,High
CH00000536-ce70ce,email_only,0,-1.81,153.41,0,Retail,Mid-Market,APAC,Medium
CH00000537-eef28e,email_only,0,0.3,110.27,0,Finance,Mid-Market,North America,Medium
CH00000538-55553e,email_only,0,7.03,154.0,0,Healthcare,SMB,APAC,Medium
CH00000539-914d6a,email_only,0,-5.52,102.82,0,Retail,Mid-Market,APAC,High
CH00000540-384cac,email_only,0,5.81,83.23,0,Healthcare,Mid-Market,EMEA,Medium
CH00000541-9f90d1,email_only,0,-7.6,117.25,0,Technology,Enterprise,North America,Low
CH00000542-979108,email_only,0,-10.47,146.55,0,Retail,Enterprise,APAC,Medium
CH00000543-caa061,email_only,0,4.75,147.44,0,Healthcare,Enterprise,LATAM,Medium
CH00000544-dabd89,email_only,0,-0.16,172.05,0,Technology,Enterprise,EMEA,High
CH00000545-e58f8c,email_only,0,1.84,92.51,0,Retail,Enterprise,North America,Medium
CH00000546-12e598,email_only,1,7.59,206.11,0,Finance,SMB,APAC,Low
CH00000547-52e1e9,email_only,0,-2.62,82.17,0,Manufacturing,Mid-Market,APAC,Medium
CH00000548-6e9385,email_only,0,-1.71,110.33,0,Healthcare,SMB,APAC,High
CH00000549-b21a75,email_only,0,2.52,122.89,0,Finance,Mid-Market,EMEA,Medium
CH00000550-70676a,email_only,0,-1.18,143.7,0,Technology,SMB,EMEA,Medium
CH00000551-9f5e81,email_only,0,0.2,129.67,0,Retail,SMB,EMEA,High
CH00000552-882746,email_only,0,1.09,96.42,0,Finance,Mid-Market,EMEA,Medium
CH00000553-d0f398,email_only,0,4.59,96.35,0,Manufacturing,SMB,EMEA,Medium
CH00000554-3b5960,email_only,0,-2.26,131.86,0,Manufacturing,SMB,LATAM,Medium
CH00000555-c1868f,email_only,0,-6.93,82.89,0,Healthcare,Mid-Market,North America,Medium
CH00000556-1ea6ba,email_only,0,-9.06,128.14,0,Finance,Mid-Market,APAC,Medium
CH00000557-2b86b9,email_only,0,-4.16,166.35,0,Technology,SMB,North America,High
CH00000558-a11145,email_only,0,-1.28,159.4,0,Finance,Mid-Market,EMEA,Medium
CH00000559-f1da1d,email_only,0,-5.52,101.32,0,Technology,SMB,EMEA,Low
CH00000560-e3a773,email_only,0,-4.09,108.34,0,Finance,Mid-Market,North America,Medium
CH00000561-d34311,email_only,0,2.84,103.79,0,Retail,Mid-Market,APAC,High
CH00000562-f4a64f,email_only,0,0.01,131.23,0,Technology,SMB,LATAM,Low
CH00000563-e758ad,email_only,0,0.96,133.39,0,Technology,SMB,LATAM,Medium
CH00000564-7bc6a9,email_only,0,-5.94,112.36,0,Retail,Enterprise,North America,Medium
CH00000565-5c7e32,email_only,0,-1.48,185.42,0,Finance,SMB,APAC,Medium
CH00000566-81a688,email_only,0,-0.22,120.84,0,Technology,SMB,EMEA,Low
CH00000567-744de1,email_only,0,-3.04,151.91,0,Technology,SMB,LATAM,Medium
CH00000568-ea1f71,email_only,0,8.82,105.15,0,Healthcare,Mid-Market,North America,Medium
CH00000569-6b501d,email_only,0,-0.28,166.63,0,Retail,Mid-Market,LATAM,Low
CH00000570-f1180c,email_only,0,-2.11,111.54,0,Finance,Enterprise,APAC,Medium
CH00000571-ff0774,email_only,0,-9.35,114.97,0,Finance,Mid-Market,EMEA,High
CH00000572-5d3428,email_only,0,-7.9,155.24,0,Technology,Mid-Market,APAC,Low
