contact_id,send_time_group,open_rate,click_rate,unsubscribe_rate,industry,company_size,region,engagement_tier
ST00000371-2f8ae5,morning,0,0,0,Finance,Mid-Market,North America,Low
ST00000372-e4e489,morning,0,0,0,Technology,SMB,LATAM,High
ST00000373-4a7772,morning,1,0,0,Healthcare,Mid-Market,EMEA,Low
ST00000374-7bf171,morning,0,0,0,Manufacturing,SMB,EMEA,Medium
ST00000375-ffb2a6,morning,1,0,0,Retail,Mid-Market,North America,Low
ST00000376-65eab1,morning,1,0,0,Healthcare,SMB,EMEA,Low
ST00000377-37ea22,morning,0,0,0,Finance,Mid-Market,APAC,Low
ST00000378-20f1b5,morning,0,0,0,Manufacturing,Enterprise,EMEA,Medium
ST00000379-601f86,morning,1,0,0,Healthcare,Enterprise,North America,Medium
ST00000380-f34a32,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00000381-e77687,morning,0,0,0,Technology,Enterprise,EMEA,High
ST00000382-e2f1db,morning,0,0,0,Finance,SMB,North America,Medium
ST00000383-c19013,morning,0,0,0,Finance,Mid-Market,APAC,Medium
ST00000384-ba248f,morning,0,0,0,Finance,Enterprise,North America,Low
ST00000385-3f5b5a,morning,0,0,0,Finance,SMB,LATAM,Medium
ST00000386-b1df40,morning,1,1,0,Technology,Enterprise,North America,Medium
ST00000387-212ca6,morning,0,0,0,Retail,Mid-Market,North America,High
ST00000388-ad4a67,morning,0,0,0,Finance,Enterprise,North America,Low
ST00000389-d093de,morning,1,0,0,Retail,SMB,North America,High
ST00000390-6bd9da,morning,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00000391-8e48c9,morning,0,0,0,Retail,Enterprise,EMEA,Low
ST00000392-13ee87,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00000393-335dbb,morning,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00000394-602b2e,morning,1,0,0,Technology,Mid-Market,APAC,High
ST00000395-403f51,morning,0,0,0,Retail,SMB,EMEA,Low
ST00000396-df7a93,morning,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00000397-923263,morning,0,0,0,Healthcare,SMB,LATAM,Low
ST00000398-5ecf21,morning,1,0,0,Healthcare,Mid-Market,North America,Medium
ST00000399-5f09c7,morning,1,0,0,Technology,Enterprise,LATAM,Low
ST00000400-4c011f,morning,1,0,0,Technology,Enterprise,EMEA,Medium
ST00000401-2d0d83,morning,0,0,0,Manufacturing,Mid-Market,North America,High
ST00000402-9d41be,morning,0,0,0,Healthcare,SMB,North America,Medium
ST00000403-51b395,morning,1,0,0,Retail,Enterprise,North America,High
ST00000404-924c38,morning,0,1,0,Technology,Mid-Market,EMEA,Medium
ST00000405-9c2ff8,morning,0,0,0,Retail,Mid-Market,North America,Medium
ST00000406-76179f,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00000407-ed2328,morning,0,0,0,Healthcare,Enterprise,LATAM,High
ST00000408-377193,morning,0,0,0,Technology,SMB,North America,Low
ST00000409-e8b044,morning,0,0,0,Technology,Enterprise,North America,High
ST00000410-580ef7,morning,0,0,0,Healthcare,SMB,North America,Medium
ST00000411-2003f0,morning,0,1,0,Finance,SMB,North America,High
ST00000412-960efa,morning,0,0,0,Retail,SMB,North America,Low
ST00000413-407056,morning,0,0,0,Retail,Mid-Market,North America,Medium
ST00000414-78c858,morning,0,0,0,Healthcare,SMB,EMEA,Medium
ST00000415-1bb3ee,morning,0,0,0,Finance,Mid-Market,North America,High
ST00000416-114e26,morning,0,0,0,Technology,Mid-Market,LATAM,Medium
ST00000417-501d5e,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00000418-18fd6f,morning,0,0,0,Retail,Enterprise,LATAM,Medium
ST00000419-658af0,morning,0,0,0,Retail,Enterprise,North America,High
ST00000420-8ad9d4,morning,0,0,0,Technology,SMB,North America,Low
ST00000421-50e78f,morning,0,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00000422-581a14,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00000423-c56e2f,morning,0,0,0,Finance,SMB,North America,Low
ST00000424-cb8d80,morning,0,0,0,Finance,Enterprise,North America,High
ST00000425-826e06,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00000426-6b923a,morning,0,0,0,Technology,SMB,North America,Medium
ST00000427-679a03,morning,0,0,0,Finance,SMB,North America,Medium
ST00000428-15564e,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00000429-ed6466,morning,0,0,0,Technology,Mid-Market,North America,High
ST00000430-4b1187,morning,0,0,0,Finance,SMB,LATAM,Low
ST00000431-a4e2e3,morning,0,0,0,Technology,SMB,North America,High
ST00000432-7d74a6,morning,0,0,0,Retail,Mid-Market,North America,Medium
ST00000433-e0e361,morning,0,0,0,Retail,Enterprise,North America,Low
ST00000434-9a7fde,morning,1,0,0,Retail,SMB,APAC,Medium
ST00000435-cca8c2,morning,0,0,0,Finance,Mid-Market,North America,Low
ST00000436-788867,morning,0,0,0,Finance,SMB,APAC,Medium
ST00000437-770ae7,morning,1,0,0,Retail,Mid-Market,APAC,High
ST00000438-f7d252,morning,0,0,0,Retail,Mid-Market,APAC,Low
ST00000439-f51695,morning,0,0,0,Healthcare,SMB,North America,Medium
ST00000440-b4824b,morning,1,0,0,Technology,Enterprise,North America,Low
ST00000441-cf8254,morning,0,0,0,Technology,Mid-Market,North America,Low
ST00000442-9cbe55,morning,0,0,0,Retail,Mid-Market,North America,Low
ST00000443-a79e45,morning,1,0,0,Technology,SMB,North America,High
ST00000444-82268c,morning,0,0,0,Technology,Enterprise,North America,Medium
ST00000445-c182fc,morning,0,0,0,Retail,Mid-Market,North America,High
ST00000446-851b40,morning,1,0,0,Healthcare,Enterprise,North America,Medium
ST00000447-4acb07,morning,1,0,0,Technology,SMB,EMEA,Low
ST00000448-82517b,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000449-678be2,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00000450-ca104f,morning,0,1,0,Retail,Enterprise,APAC,Medium
ST00000451-de8611,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00000452-9fbd33,morning,0,0,0,Healthcare,SMB,EMEA,Low
ST00000453-196abb,morning,0,0,0,Finance,Mid-Market,APAC,Low
ST00000454-e5a132,morning,0,0,0,Manufacturing,SMB,APAC,Low
ST00000455-6c51bc,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000456-8022aa,morning,0,0,0,Finance,SMB,EMEA,Medium
ST00000457-5d13c9,morning,0,0,0,Retail,SMB,APAC,Medium
ST00000458-83f569,morning,0,0,0,Healthcare,Enterprise,North America,High
ST00000459-aa9501,morning,1,0,0,Retail,SMB,North America,High
ST00000460-3330ca,morning,1,0,0,Technology,Mid-Market,LATAM,Medium
ST00000461-162d56,morning,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00000462-854190,morning,1,0,0,Technology,SMB,North America,High
ST00000463-d4f1c3,morning,1,0,0,Retail,Mid-Market,North America,Low
ST00000464-7e677b,morning,0,0,0,Finance,SMB,LATAM,Medium
ST00000465-4cb1e6,morning,0,0,0,Retail,SMB,North America,Low
ST00000466-fa3058,morning,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00000467-555aa3,morning,1,0,0,Manufacturing,SMB,North America,Low
ST00000468-e6b42a,morning,0,1,0,Finance,Mid-Market,EMEA,Medium
ST00000469-b3ef48,morning,1,0,0,Finance,Mid-Market,LATAM,Medium
ST00000470-492963,morning,1,0,0,Finance,Mid-Market,APAC,Low
ST00000471-9adf68,morning,1,0,0,Finance,Enterprise,North America,Medium
ST00000472-ce14db,morning,0,0,0,Retail,SMB,LATAM,Low
ST00000473-e242a5,morning,0,0,0,Healthcare,Mid-Market,North America,High
ST00000474-c5a7be,morning,1,0,0,Finance,SMB,North America,Low
ST00000475-a64c91,morning,0,0,0,Healthcare,Enterprise,EMEA,Medium
ST00000476-fff287,morning,0,0,0,Technology,SMB,APAC,Medium
ST00000477-f1694f,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00000478-704b4f,morning,0,0,0,Retail,Mid-Market,North America,Low
ST00000479-799bfb,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00000480-d460bb,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00000481-850f38,morning,1,0,0,Finance,SMB,North America,Medium
ST00000482-b43f5f,morning,0,0,0,Manufacturing,Mid-Market,North America,Low
ST00000483-234fbc,morning,0,0,0,Technology,SMB,North America,Medium
ST00000484-4c227a,morning,1,0,0,Retail,Mid-Market,North America,High
ST00000485-27fb17,morning,0,0,0,Healthcare,Enterprise,LATAM,Medium
ST00000486-881b28,morning,0,0,0,Manufacturing,SMB,North America,Medium
ST00000487-dcfd35,morning,0,0,0,Technology,Enterprise,APAC,Medium
ST00000488-46e6ca,morning,0,0,0,Technology,Mid-Market,North America,High
ST00000489-5a9f6e,morning,0,0,0,Technology,Enterprise,North America,Low
ST00000490-645420,morning,0,0,0,Retail,SMB,APAC,Medium
ST00000491-e53545,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00000492-d43120,morning,0,0,0,Healthcare,Enterprise,North America,Medium
ST00000493-b71912,morning,1,0,0,Retail,SMB,EMEA,High
ST00000494-258d95,morning,0,0,0,Technology,SMB,EMEA,Low
ST00000495-5ea5fd,morning,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00000496-1d9e5c,morning,0,0,0,Healthcare,Mid-Market,APAC,Medium
ST00000497-7d49dc,morning,0,0,0,Retail,Mid-Market,EMEA,Low
ST00000498-48a2c3,morning,0,0,0,Retail,Enterprise,EMEA,High
ST00000499-5d56ee,morning,0,0,0,Retail,Mid-Market,APAC,Medium
ST00000500-f6c5fb,morning,1,0,0,Technology,Mid-Market,LATAM,Low
ST00000501-ce3a89,morning,0,0,0,Technology,Enterprise,APAC,Low
ST00000502-ec31fc,morning,0,0,0,Finance,Enterprise,EMEA,Low
ST00000503-c7fc49,morning,0,0,0,Manufacturing,Mid-Market,APAC,Medium
ST00000504-92138a,morning,0,0,0,Retail,SMB,North America,Low
ST00000505-5d2186,morning,0,1,0,Finance,Mid-Market,EMEA,Low
ST00000506-63e1e8,morning,0,0,0,Finance,SMB,North America,Medium
ST00000507-be8dcf,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00000508-c10d26,morning,0,0,0,Healthcare,Mid-Market,APAC,Medium
ST00000509-a949bb,morning,1,0,0,Healthcare,Mid-Market,LATAM,Low
ST00000510-68fdfa,morning,0,0,0,Technology,Enterprise,LATAM,Medium
ST00000511-49f726,morning,0,0,0,Finance,SMB,North America,High
ST00000512-7b219e,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00000513-de7788,morning,1,0,0,Technology,Mid-Market,EMEA,Medium
ST00000514-9a7037,morning,0,0,0,Retail,SMB,LATAM,Medium
ST00000515-7d7109,morning,1,0,0,Finance,Enterprise,North America,Low
ST00000516-f64be8,morning,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00000517-9f99b6,morning,0,0,0,Healthcare,SMB,North America,Low
ST00000518-d2a846,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00000519-4ecf03,morning,0,0,0,Technology,Mid-Market,APAC,High
ST00000520-43650d,morning,0,1,0,Technology,SMB,North America,Low
ST00000521-35a007,morning,0,0,0,Technology,Mid-Market,EMEA,High
ST00000522-b2fc70,morning,1,0,0,Healthcare,Enterprise,North America,Low
ST00000523-3ec8e4,morning,0,1,0,Technology,SMB,EMEA,Medium
ST00000524-42797b,morning,0,0,0,Finance,Enterprise,APAC,Medium
ST00000525-b07e09,morning,1,0,0,Healthcare,Enterprise,North America,High
ST00000526-6033c5,morning,0,0,0,Finance,SMB,APAC,Low
ST00000527-f8c766,morning,0,0,0,Retail,SMB,North America,High
ST00000528-d7088b,morning,0,0,0,Technology,Enterprise,EMEA,Low
ST00000529-5bb642,morning,0,0,0,Technology,SMB,EMEA,Low
ST00000530-ae4e2d,morning,1,0,0,Retail,Enterprise,EMEA,Medium
ST00000531-423889,morning,0,0,0,Technology,Enterprise,North America,Medium
ST00000532-6a67f1,morning,0,0,0,Healthcare,SMB,APAC,Medium
ST00000533-3e0640,morning,0,0,0,Manufacturing,Enterprise,APAC,Medium
ST00000534-873d6d,morning,0,0,0,Technology,SMB,North America,High
ST00000535-aa5fd5,morning,1,0,0,Manufacturing,SMB,EMEA,Medium
ST00000536-61bcca,morning,0,0,0,Finance,Enterprise,APAC,Medium
ST00000537-3caac6,morning,0,0,0,Technology,SMB,North America,High
ST00000538-43d17b,morning,0,0,0,Technology,Mid-Market,APAC,Medium
ST00000539-61583f,morning,0,0,0,Retail,SMB,North America,Low
ST00000540-74a127,morning,0,0,0,Finance,Enterprise,EMEA,High
ST00000541-deb3eb,morning,0,0,0,Retail,Enterprise,North America,Medium
ST00000542-5b2e64,morning,0,0,0,Healthcare,SMB,LATAM,Low
ST00000543-3fb4ce,morning,0,0,0,Healthcare,Enterprise,North America,Low
ST00000544-2e146b,morning,0,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00000545-8d72ab,morning,1,0,0,Finance,SMB,EMEA,High
ST00000546-bb24c1,morning,1,0,0,Technology,Mid-Market,APAC,Medium
ST00000547-3221cc,morning,0,0,0,Healthcare,SMB,North America,Low
ST00000548-47b41e,morning,0,0,0,Finance,SMB,EMEA,Low
ST00000549-18c09f,morning,0,0,0,Technology,Mid-Market,APAC,High
ST00000550-547d12,morning,0,0,0,Healthcare,Enterprise,LATAM,Low
ST00000551-ca6217,morning,0,0,0,Technology,Enterprise,EMEA,Medium
ST00000552-e7d77e,morning,0,0,0,Healthcare,SMB,North America,Low
ST00000553-3afda0,morning,0,0,0,Technology,SMB,LATAM,Medium
ST00000554-457e24,morning,0,0,0,Retail,Enterprise,EMEA,Medium
ST00000555-ec8beb,morning,1,0,0,Retail,SMB,APAC,Low
ST00000556-6e8f71,morning,0,0,0,Finance,SMB,LATAM,High
ST00000557-677fe7,morning,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00000558-52c18b,morning,0,0,0,Retail,Mid-Market,North America,Low
ST00000559-6b1e1d,morning,1,0,0,Finance,Mid-Market,North America,Low
ST00000560-f07cc9,morning,1,0,0,Finance,SMB,EMEA,Medium
ST00000561-e05060,morning,0,0,0,Retail,SMB,LATAM,Medium
ST00000562-52ce79,morning,0,0,0,Technology,SMB,North America,Low
ST00000563-50f5fb,morning,0,0,0,Finance,Mid-Market,North America,High
ST00000564-f89d39,morning,0,0,0,Technology,Enterprise,EMEA,Medium
ST00000565-867b0d,morning,0,0,0,Finance,SMB,North America,Medium
ST00000566-dd7423,morning,1,0,0,Healthcare,Enterprise,APAC,Medium
ST00000567-12fd6f,morning,0,0,0,Finance,SMB,EMEA,High
ST00000568-de9ea5,morning,1,0,0,Healthcare,SMB,LATAM,Low
ST00000569-967bcb,morning,0,0,0,Finance,SMB,APAC,Medium
ST00000570-5c2df3,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000571-efb339,morning,0,0,0,Manufacturing,SMB,EMEA,Medium
ST00000572-284282,morning,0,0,0,Retail,Mid-Market,EMEA,Low
ST00000573-fbb3e9,morning,0,0,0,Finance,SMB,North America,High
ST00000574-f37b4d,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00000575-acd837,morning,0,0,0,Finance,SMB,North America,Medium
ST00000576-48404c,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00000577-b6f14f,morning,1,0,0,Healthcare,SMB,EMEA,High
ST00000578-1a9920,morning,0,0,0,Technology,Mid-Market,North America,High
ST00000579-675d7e,morning,0,0,0,Retail,SMB,North America,Low
ST00000580-9ab1f6,morning,0,0,0,Technology,Mid-Market,LATAM,High
ST00000581-99656a,morning,0,0,0,Finance,SMB,LATAM,Medium
ST00000582-cb4f2a,morning,0,0,0,Technology,SMB,North America,Medium
ST00000583-bbfc72,morning,0,0,0,Technology,Enterprise,North America,High
ST00000584-9bccd7,morning,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00000585-6a1d4f,morning,0,0,0,Healthcare,Enterprise,North America,High
ST00000586-9364ca,morning,0,0,0,Healthcare,Enterprise,EMEA,High
ST00000587-c7c730,morning,0,0,0,Healthcare,Enterprise,APAC,High
ST00000588-80943d,morning,0,0,0,Technology,Mid-Market,EMEA,High
ST00000589-105b9d,morning,0,0,0,Technology,SMB,APAC,Medium
ST00000590-1bc085,morning,0,0,0,Technology,SMB,North America,Low
ST00000591-d11604,morning,0,0,0,Healthcare,Enterprise,EMEA,High
ST00000592-5ebd4b,morning,1,0,0,Finance,SMB,EMEA,Low
ST00000593-bd86d0,morning,0,0,0,Technology,Mid-Market,LATAM,High
ST00000594-73ec2b,morning,0,0,0,Finance,Enterprise,North America,Low
ST00000595-4bd6ea,morning,0,0,0,Retail,Enterprise,North America,High
ST00000596-8eb741,morning,0,0,0,Healthcare,SMB,APAC,High
ST00000597-cac90e,morning,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00000598-9acd31,morning,0,0,0,Technology,Enterprise,LATAM,High
ST00000599-5e4491,morning,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00000600-da4f03,morning,0,0,0,Healthcare,SMB,EMEA,High
ST00000601-460bc5,morning,0,0,0,Healthcare,Mid-Market,North America,High
ST00000602-84d3a2,morning,0,0,0,Finance,Enterprise,EMEA,Low
ST00000603-dc9989,morning,0,0,0,Technology,SMB,APAC,Medium
ST00000604-206069,morning,0,0,0,Technology,Enterprise,North America,Medium
ST00000605-40b481,morning,1,0,0,Healthcare,SMB,North America,High
ST00000606-e593f3,morning,0,0,0,Healthcare,Enterprise,EMEA,Low
ST00000607-4e94b2,morning,1,0,0,Retail,Mid-Market,North America,Medium
ST00000608-4f1403,morning,0,0,0,Retail,Mid-Market,North America,High
ST00000609-e54de6,morning,0,0,0,Technology,SMB,EMEA,Low
ST00000610-464904,morning,0,0,0,Technology,SMB,North America,Low
ST00000611-7ba526,morning,0,1,0,Healthcare,SMB,North America,Medium
ST00000612-c30ba7,morning,1,0,0,Retail,Mid-Market,North America,High
ST00000613-2d6c54,morning,1,0,0,Manufacturing,SMB,North America,High
ST00000614-41383c,morning,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00000615-ee5ab9,morning,1,0,0,Technology,SMB,APAC,Low
ST00000616-e42d3f,morning,1,0,0,Healthcare,SMB,APAC,Low
ST00000617-15ef60,morning,0,0,0,Technology,Enterprise,LATAM,Medium
ST00000618-ee25e3,morning,0,0,0,Manufacturing,SMB,North America,Medium
ST00000619-5eb7d8,morning,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00000620-1b98af,morning,1,0,0,Manufacturing,SMB,EMEA,Medium
ST00000621-370376,morning,0,0,0,Finance,SMB,North America,Medium
ST00000622-65c720,morning,1,0,0,Retail,Mid-Market,APAC,Medium
ST00000623-9e1bea,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000624-299ca4,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000625-909311,morning,0,0,0,Retail,Enterprise,EMEA,Medium
ST00000626-171228,morning,0,0,0,Technology,SMB,EMEA,High
ST00000627-4d1bd2,morning,0,0,0,Technology,SMB,North America,High
ST00000628-abb01c,morning,0,0,0,Finance,SMB,North America,Medium
ST00000629-fe9866,morning,0,1,0,Technology,SMB,APAC,Low
ST00000630-103dfb,morning,0,0,0,Manufacturing,SMB,APAC,Low
ST00000631-606f3a,morning,1,0,0,Retail,Enterprise,North America,High
ST00000632-c022ae,morning,0,0,0,Manufacturing,Mid-Market,North America,Low
ST00000633-a11892,morning,0,0,0,Finance,SMB,North America,High
ST00000634-540c81,morning,1,0,0,Healthcare,Mid-Market,APAC,Medium
ST00000635-423736,morning,1,0,0,Healthcare,SMB,EMEA,Low
ST00000636-7ecee1,morning,1,0,0,Manufacturing,Mid-Market,North America,Low
ST00000637-a00fc6,morning,0,0,0,Finance,Enterprise,North America,High
ST00000638-7da0b4,morning,0,0,0,Technology,SMB,North America,High
ST00000639-e124fd,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00000640-b53f22,morning,1,0,0,Finance,Enterprise,North America,High
ST00000641-7466ca,morning,0,0,0,Technology,Mid-Market,EMEA,High
ST00000642-76e966,morning,0,0,0,Retail,SMB,North America,Low
ST00000643-2db2d4,morning,0,0,0,Manufacturing,Mid-Market,North America,Low
ST00000644-52e12e,morning,0,0,0,Technology,SMB,EMEA,Medium
ST00000645-7ba1be,morning,0,0,0,Finance,Enterprise,APAC,Low
ST00000646-374692,morning,1,0,0,Manufacturing,Enterprise,North America,Low
ST00000647-c71357,morning,0,0,0,Retail,Mid-Market,APAC,Medium
ST00000648-80a405,morning,1,0,0,Finance,Mid-Market,North America,Medium
ST00000649-e981fd,morning,0,0,0,Retail,Mid-Market,North America,High
ST00000650-70c87d,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000651-4e6d1d,morning,1,0,0,Healthcare,SMB,EMEA,High
ST00000652-283339,morning,1,0,0,Technology,Enterprise,North America,Medium
ST00000653-c01f07,morning,0,0,0,Finance,Enterprise,North America,Medium
ST00000654-865679,morning,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00000655-2067c7,morning,0,0,0,Manufacturing,SMB,North America,Medium
ST00000656-ef2edc,morning,0,0,0,Finance,Mid-Market,APAC,Medium
ST00000657-ddcc92,morning,0,0,0,Retail,SMB,North America,High
ST00000658-79a2bb,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00000659-2cd62c,morning,0,0,0,Finance,SMB,APAC,Medium
ST00000660-3fceb8,morning,0,0,0,Technology,Mid-Market,North America,Medium
ST00000661-451417,morning,0,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00000662-2288c4,morning,0,0,0,Retail,Enterprise,North America,Medium
ST00000663-14dee9,morning,0,0,0,Healthcare,SMB,North America,Medium
ST00000664-9dbc15,morning,0,0,0,Retail,SMB,North America,Medium
ST00000665-cad402,morning,0,0,0,Healthcare,Mid-Market,APAC,Low
ST00000666-4d7168,morning,0,0,0,Healthcare,Enterprise,North America,High
ST00000667-6f9ea8,morning,1,1,0,Manufacturing,SMB,North America,Medium
ST00000668-b96ce3,morning,0,0,0,Retail,SMB,APAC,Low
ST00000669-a9cd51,morning,0,0,0,Finance,SMB,North America,Low
ST00000670-a42663,morning,0,0,0,Technology,Mid-Market,LATAM,High
ST00000671-a5aef4,morning,0,0,0,Healthcare,Enterprise,North America,Medium
ST00000672-c5eccd,morning,0,0,0,Finance,SMB,EMEA,Medium
ST00000673-598320,morning,0,0,0,Retail,Enterprise,North America,Medium
ST00000674-3fa472,morning,0,0,0,Healthcare,SMB,EMEA,High
ST00000675-ce7f6a,morning,0,0,0,Finance,Enterprise,North America,Low
ST00000676-cf2a82,morning,0,0,0,Retail,Enterprise,North America,Low
ST00000677-bd7b6c,morning,0,0,0,Technology,Enterprise,North America,High
ST00000678-77efae,morning,0,0,0,Finance,SMB,EMEA,High
ST00000679-8f68ff,morning,0,0,0,Technology,Enterprise,LATAM,Medium
ST00000680-b63d45,morning,0,0,0,Finance,Mid-Market,North America,Medium
ST00000681-dff497,morning,0,0,0,Technology,SMB,APAC,Low
ST00000682-33f9f1,morning,0,0,0,Healthcare,SMB,North America,High
ST00000683-3af1ed,morning,0,0,0,Retail,SMB,APAC,Medium
ST00000684-be6547,morning,0,0,0,Retail,Mid-Market,North America,Medium
ST00000685-d2f31b,morning,0,0,0,Retail,SMB,EMEA,Medium
ST00000686-fcdf1d,morning,1,0,0,Technology,Mid-Market,North America,Medium
ST00000687-8850e6,morning,0,0,0,Finance,Enterprise,APAC,Medium
ST00000688-932882,morning,1,0,0,Retail,Mid-Market,APAC,Medium
ST00000689-bf38e5,morning,0,0,0,Finance,Enterprise,EMEA,Medium
ST00000690-b1930e,morning,0,0,0,Retail,Mid-Market,North America,Medium
